ROUTE,YEAR,MONTH,DAY_TYPE,AVG_RIDES
85A,2012,12,Saturday,491
86,2012,12,Weekday,2422
87,2012,12,Weekday,14736
87,2012,12,Saturday,10594
87,2012,12,Sunday - Holiday,7712
88,2012,12,Weekday,1258
88,2012,12,Saturday,677
88,2012,12,Sunday - Holiday,465
8A,2012,12,Weekday,3579
8A,2012,12,Saturday,2919
8A,2012,12,Sunday - Holiday,1938
9,2012,12,Weekday,29473
9,2012,12,Saturday,22560
9,2012,12,Sunday - Holiday,15828
90,2012,12,Weekday,5213
90,2012,12,Saturday,3955
90,2012,12,Sunday - Holiday,2492
90N,2012,12,Weekday,504
90N,2012,12,Saturday,167
91,2012,12,Weekday,7217
91,2012,12,Saturday,4377
91,2012,12,Sunday - Holiday,2793
92,2012,12,Weekday,6846
92,2012,12,Saturday,3979
92,2012,12,Sunday - Holiday,2742
93,2012,12,Weekday,3366
93,2012,12,Saturday,1561
94,2012,12,Weekday,9687
94,2012,12,Saturday,5564
94,2012,12,Sunday - Holiday,3968
95E,2012,12,Weekday,4376
95E,2012,12,Saturday,3083
95E,2012,12,Sunday - Holiday,2282
95W,2012,12,Weekday,3927
95W,2012,12,Saturday,3468
95W,2012,12,Sunday - Holiday,2213
96,2012,12,Weekday,899
97,2012,12,Weekday,3657
97,2012,12,Saturday,2667
97,2012,12,Sunday - Holiday,1658
J14,2012,12,Weekday,11093
J14,2012,12,Saturday,6667
J14,2012,12,Sunday - Holiday,3908
N201,2012,12,Weekday,29
N201,2012,12,Saturday,38
N201,2012,12,Sunday - Holiday,79
X28,2012,12,Weekday,4302
X98,2012,12,Weekday,149
X98,2012,12,Saturday,26
0,2012,11,Weekday,5420
0,2012,11,Saturday,2001
0,2012,11,Sunday - Holiday,2115
1,2012,11,Weekday,2818
10,2012,11,Weekday,502
10,2012,11,Saturday,882
10,2012,11,Sunday - Holiday,528
100,2012,11,Weekday,1017
1001,2012,11,Weekday,2
103,2012,11,Weekday,3629
103,2012,11,Saturday,1788
103,2012,11,Sunday - Holiday,1442
106,2012,11,Weekday,2452
106,2012,11,Saturday,836
106,2012,11,Sunday - Holiday,371
108,2012,11,Weekday,2094
11,2012,11,Weekday,5425
11,2012,11,Saturday,2291
11,2012,11,Sunday - Holiday,1541
111,2012,11,Weekday,7158
111,2012,11,Saturday,4027
111,2012,11,Sunday - Holiday,2930
112,2012,11,Weekday,3125
112,2012,11,Saturday,1444
112,2012,11,Sunday - Holiday,1024
119,2012,11,Weekday,6108
119,2012,11,Saturday,4225
119,2012,11,Sunday - Holiday,3404
12,2012,11,Weekday,16895
12,2012,11,Saturday,10376
12,2012,11,Sunday - Holiday,8187
120,2012,11,Weekday,669
121,2012,11,Weekday,873
122,2012,11,Weekday,405
123,2012,11,Weekday,334
124,2012,11,Weekday,873
124,2012,11,Saturday,1196
124,2012,11,Sunday - Holiday,655
125,2012,11,Weekday,1626
126,2012,11,Weekday,7023
126,2012,11,Saturday,3406
126,2012,11,Sunday - Holiday,2579
128,2012,11,Sunday - Holiday,1255
129,2012,11,Weekday,821
132,2012,11,Weekday,269
134,2012,11,Weekday,3264
135,2012,11,Weekday,3849
136,2012,11,Weekday,2396
143,2012,11,Weekday,1643
144,2012,11,Weekday,1066
145,2012,11,Weekday,6377
145,2012,11,Saturday,4393
145,2012,11,Sunday - Holiday,3127
146,2012,11,Weekday,9343
146,2012,11,Saturday,8229
146,2012,11,Sunday - Holiday,6548
147,2012,11,Weekday,15182
147,2012,11,Saturday,12385
147,2012,11,Sunday - Holiday,8552
148,2012,11,Weekday,2436
15,2012,11,Weekday,8482
15,2012,11,Saturday,5740
15,2012,11,Sunday - Holiday,4225
151,2012,11,Weekday,19903
151,2012,11,Saturday,17798
151,2012,11,Sunday - Holiday,13707
152,2012,11,Weekday,10406
152,2012,11,Saturday,4812
152,2012,11,Sunday - Holiday,3133
155,2012,11,Weekday,6559
155,2012,11,Saturday,5492
155,2012,11,Sunday - Holiday,4243
156,2012,11,Weekday,7664
157,2012,11,Weekday,6427
165,2012,11,Weekday,80
169,2012,11,Weekday,396
169,2012,11,Saturday,49
17,2012,11,Weekday,497
170,2012,11,Weekday,315
171,2012,11,Weekday,1907
171,2012,11,Saturday,448
171,2012,11,Sunday - Holiday,493
172,2012,11,Weekday,2423
172,2012,11,Saturday,430
172,2012,11,Sunday - Holiday,444
18,2012,11,Weekday,4227
18,2012,11,Saturday,2528
18,2012,11,Sunday - Holiday,2269
19,2012,11,Weekday,502
19,2012,11,Saturday,397
192,2012,11,Weekday,815
2,2012,11,Weekday,2979
20,2012,11,Weekday,21633
20,2012,11,Saturday,12591
20,2012,11,Sunday - Holiday,9090
201,2012,11,Weekday,2278
201,2012,11,Saturday,1123
205,2012,11,Weekday,1282
206,2012,11,Weekday,843
21,2012,11,Weekday,10507
21,2012,11,Saturday,7891
21,2012,11,Sunday - Holiday,5560
22,2012,11,Weekday,20636
22,2012,11,Saturday,17405
22,2012,11,Sunday - Holiday,13166
24,2012,11,Weekday,3728
26,2012,11,Weekday,3317
28,2012,11,Weekday,5054
28,2012,11,Saturday,4066
28,2012,11,Sunday - Holiday,2892
29,2012,11,Weekday,14878
29,2012,11,Saturday,11315
29,2012,11,Sunday - Holiday,7844
3,2012,11,Weekday,23036
3,2012,11,Saturday,15423
3,2012,11,Sunday - Holiday,10089
30,2012,11,Weekday,3963
30,2012,11,Saturday,2258
30,2012,11,Sunday - Holiday,796
33,2012,11,Weekday,578
34,2012,11,Weekday,6341
34,2012,11,Saturday,4889
34,2012,11,Sunday - Holiday,3473
35,2012,11,Weekday,6009
35,2012,11,Saturday,3361
35,2012,11,Sunday - Holiday,2375
36,2012,11,Weekday,17168
36,2012,11,Saturday,18258
36,2012,11,Sunday - Holiday,13735
39,2012,11,Weekday,2531
4,2012,11,Weekday,24910
4,2012,11,Saturday,15534
4,2012,11,Sunday - Holiday,11294
43,2012,11,Weekday,2014
43,2012,11,Saturday,972
43,2012,11,Sunday - Holiday,579
44,2012,11,Weekday,5279
44,2012,11,Saturday,2162
44,2012,11,Sunday - Holiday,1550
47,2012,11,Weekday,12001
47,2012,11,Saturday,8389
47,2012,11,Sunday - Holiday,6088
48,2012,11,Weekday,1416
49,2012,11,Weekday,29684
49,2012,11,Saturday,19576
49,2012,11,Sunday - Holiday,14041
49A,2012,11,Weekday,586
49B,2012,11,Weekday,6154
49B,2012,11,Saturday,4387
49B,2012,11,Sunday - Holiday,3200
5,2012,11,Weekday,534
5,2012,11,Saturday,654
5,2012,11,Sunday - Holiday,666
50,2012,11,Weekday,10904
50,2012,11,Saturday,6098
50,2012,11,Sunday - Holiday,3822
51,2012,11,Weekday,2346
51,2012,11,Saturday,1342
51,2012,11,Sunday - Holiday,962
52,2012,11,Weekday,14141
52,2012,11,Saturday,8878
52,2012,11,Sunday - Holiday,6524
52A,2012,11,Weekday,4826
52A,2012,11,Saturday,2336
52A,2012,11,Sunday - Holiday,1425
53,2012,11,Weekday,22656
53,2012,11,Saturday,14799
53,2012,11,Sunday - Holiday,10913
53A,2012,11,Weekday,9574
53A,2012,11,Saturday,4596
53A,2012,11,Sunday - Holiday,2731
54,2012,11,Weekday,13169
54,2012,11,Saturday,9605
54,2012,11,Sunday - Holiday,7123
54A,2012,11,Weekday,1142
54B,2012,11,Weekday,4075
54B,2012,11,Saturday,3552
54B,2012,11,Sunday - Holiday,2225
55,2012,11,Weekday,13829
55,2012,11,Saturday,9616
55,2012,11,Sunday - Holiday,7300
55A,2012,11,Weekday,307
55N,2012,11,Weekday,666
55N,2012,11,Saturday,152
56,2012,11,Weekday,10548
56,2012,11,Saturday,6778
56,2012,11,Sunday - Holiday,4503
56A,2012,11,Weekday,921
57,2012,11,Weekday,3489
57,2012,11,Saturday,1389
57,2012,11,Sunday - Holiday,849
59,2012,11,Weekday,4381
59,2012,11,Saturday,2270
6,2012,11,Weekday,11720
6,2012,11,Saturday,11200
6,2012,11,Sunday - Holiday,7664
60,2012,11,Weekday,12514
60,2012,11,Saturday,6896
60,2012,11,Sunday - Holiday,5680
62,2012,11,Weekday,12210
62,2012,11,Saturday,7441
62,2012,11,Sunday - Holiday,5508
62H,2012,11,Weekday,1315
62H,2012,11,Saturday,644
63,2012,11,Weekday,21232
63,2012,11,Saturday,14012
63,2012,11,Sunday - Holiday,11091
63W,2012,11,Weekday,1759
63W,2012,11,Saturday,713
63W,2012,11,Sunday - Holiday,639
64,2012,11,Weekday,190
65,2012,11,Weekday,8230
65,2012,11,Saturday,5049
65,2012,11,Sunday - Holiday,3179
66,2012,11,Weekday,27113
66,2012,11,Saturday,18016
66,2012,11,Sunday - Holiday,12505
67,2012,11,Weekday,15268
67,2012,11,Saturday,10671
67,2012,11,Sunday - Holiday,7997
68,2012,11,Weekday,1382
68,2012,11,Saturday,571
68,2012,11,Sunday - Holiday,456
69,2012,11,Weekday,426
7,2012,11,Weekday,7473
70,2012,11,Weekday,10203
70,2012,11,Saturday,6082
70,2012,11,Sunday - Holiday,4344
71,2012,11,Weekday,10159
71,2012,11,Saturday,7447
71,2012,11,Sunday - Holiday,5961
72,2012,11,Weekday,17550
72,2012,11,Saturday,13288
72,2012,11,Sunday - Holiday,9072
73,2012,11,Weekday,6317
73,2012,11,Saturday,3062
73,2012,11,Sunday - Holiday,2005
74,2012,11,Weekday,13800
74,2012,11,Saturday,10114
74,2012,11,Sunday - Holiday,6853
75,2012,11,Weekday,8541
75,2012,11,Saturday,5595
75,2012,11,Sunday - Holiday,4803
76,2012,11,Weekday,12837
76,2012,11,Saturday,7597
76,2012,11,Sunday - Holiday,4905
77,2012,11,Weekday,23775
77,2012,11,Saturday,15813
77,2012,11,Sunday - Holiday,11033
78,2012,11,Weekday,9791
78,2012,11,Saturday,5760
78,2012,11,Sunday - Holiday,3996
79,2012,11,Weekday,31790
79,2012,11,Saturday,21667
79,2012,11,Sunday - Holiday,16495
8,2012,11,Weekday,24785
8,2012,11,Saturday,13629
8,2012,11,Sunday - Holiday,10060
80,2012,11,Weekday,14744
80,2012,11,Saturday,9744
80,2012,11,Sunday - Holiday,7174
81,2012,11,Weekday,13273
81,2012,11,Saturday,9679
81,2012,11,Sunday - Holiday,7563
81W,2012,11,Weekday,1663
81W,2012,11,Saturday,1023
81W,2012,11,Sunday - Holiday,667
82,2012,11,Weekday,21203
82,2012,11,Saturday,12556
82,2012,11,Sunday - Holiday,9046
84,2012,11,Weekday,3913
84,2012,11,Saturday,1872
84,2012,11,Sunday - Holiday,1318
85,2012,11,Weekday,12291
85,2012,11,Saturday,7933
85,2012,11,Sunday - Holiday,5699
85A,2012,11,Weekday,1143
85A,2012,11,Saturday,466
86,2012,11,Weekday,3418
87,2012,11,Weekday,15759
87,2012,11,Saturday,11135
87,2012,11,Sunday - Holiday,8554
88,2012,11,Weekday,1393
88,2012,11,Saturday,596
88,2012,11,Sunday - Holiday,484
8A,2012,11,Weekday,4257
8A,2012,11,Saturday,3240
8A,2012,11,Sunday - Holiday,2190
9,2012,11,Weekday,32470
9,2012,11,Saturday,23131
9,2012,11,Sunday - Holiday,16982
90,2012,11,Weekday,5610
90,2012,11,Saturday,3881
90,2012,11,Sunday - Holiday,2492
90N,2012,11,Weekday,472
90N,2012,11,Saturday,152
91,2012,11,Weekday,8360
91,2012,11,Saturday,4612
91,2012,11,Sunday - Holiday,3113
92,2012,11,Weekday,7339
92,2012,11,Saturday,3854
92,2012,11,Sunday - Holiday,2757
93,2012,11,Weekday,3867
93,2012,11,Saturday,1668
94,2012,11,Weekday,10969
94,2012,11,Saturday,5593
94,2012,11,Sunday - Holiday,4153
95E,2012,11,Weekday,5082
95E,2012,11,Saturday,3158
95E,2012,11,Sunday - Holiday,2397
95W,2012,11,Weekday,4674
95W,2012,11,Saturday,3818
95W,2012,11,Sunday - Holiday,2480
96,2012,11,Weekday,969
97,2012,11,Weekday,4041
97,2012,11,Saturday,2825
97,2012,11,Sunday - Holiday,1799
J14,2012,11,Weekday,11969
J14,2012,11,Saturday,6572
J14,2012,11,Sunday - Holiday,3829
N201,2012,11,Weekday,31
N201,2012,11,Saturday,74
N201,2012,11,Sunday - Holiday,48
X28,2012,11,Weekday,4516
X98,2012,11,Weekday,168
X98,2012,11,Saturday,30
0,2012,10,Weekday,5702
0,2012,10,Saturday,3784
0,2012,10,Sunday - Holiday,2424
1,2012,10,Weekday,2979
10,2012,10,Saturday,882
10,2012,10,Sunday - Holiday,646
100,2012,10,Weekday,1195
1001,2012,10,Weekday,25
103,2012,10,Weekday,3920
103,2012,10,Saturday,1830
103,2012,10,Sunday - Holiday,1430
106,2012,10,Weekday,2883
106,2012,10,Saturday,931
106,2012,10,Sunday - Holiday,413
108,2012,10,Weekday,2237
11,2012,10,Weekday,5844
11,2012,10,Saturday,2475
11,2012,10,Sunday - Holiday,1731
111,2012,10,Weekday,7463
111,2012,10,Saturday,4294
111,2012,10,Sunday - Holiday,3111
112,2012,10,Weekday,3261
112,2012,10,Saturday,1468
112,2012,10,Sunday - Holiday,1000
119,2012,10,Weekday,6343
119,2012,10,Saturday,4472
119,2012,10,Sunday - Holiday,3370
12,2012,10,Weekday,17717
12,2012,10,Saturday,11187
12,2012,10,Sunday - Holiday,8432
120,2012,10,Weekday,691
121,2012,10,Weekday,860
122,2012,10,Weekday,405
123,2012,10,Weekday,338
124,2012,10,Weekday,983
124,2012,10,Saturday,1336
124,2012,10,Sunday - Holiday,713
125,2012,10,Weekday,1726
126,2012,10,Weekday,7467
126,2012,10,Saturday,3535
126,2012,10,Sunday - Holiday,2616
128,2012,10,Weekday,1071
128,2012,10,Sunday - Holiday,1692
129,2012,10,Weekday,959
132,2012,10,Weekday,286
134,2012,10,Weekday,3408
135,2012,10,Weekday,4197
136,2012,10,Weekday,2644
14,2012,10,Weekday,12740
14,2012,10,Saturday,6588
14,2012,10,Sunday - Holiday,3712
143,2012,10,Weekday,1664
144,2012,10,Weekday,1090
145,2012,10,Weekday,6450
145,2012,10,Saturday,4475
145,2012,10,Sunday - Holiday,3328
146,2012,10,Weekday,9436
146,2012,10,Saturday,8164
146,2012,10,Sunday - Holiday,6314
147,2012,10,Weekday,14769
147,2012,10,Saturday,13187
147,2012,10,Sunday - Holiday,8562
148,2012,10,Weekday,2376
15,2012,10,Weekday,8870
15,2012,10,Saturday,5956
15,2012,10,Sunday - Holiday,4258
151,2012,10,Weekday,20098
151,2012,10,Saturday,20920
151,2012,10,Sunday - Holiday,14415
152,2012,10,Weekday,11348
152,2012,10,Saturday,5271
152,2012,10,Sunday - Holiday,3332
154,2012,10,Weekday,256
155,2012,10,Weekday,6886
155,2012,10,Saturday,5957
155,2012,10,Sunday - Holiday,4636
156,2012,10,Weekday,8052
157,2012,10,Weekday,6638
165,2012,10,Weekday,82
169,2012,10,Weekday,426
169,2012,10,Saturday,48
17,2012,10,Weekday,518
170,2012,10,Weekday,350
171,2012,10,Weekday,1994
171,2012,10,Saturday,560
171,2012,10,Sunday - Holiday,642
172,2012,10,Weekday,2620
172,2012,10,Saturday,564
172,2012,10,Sunday - Holiday,510
18,2012,10,Weekday,4302
18,2012,10,Saturday,2761
18,2012,10,Sunday - Holiday,2064
19,2012,10,Weekday,319
192,2012,10,Weekday,841
2,2012,10,Weekday,3234
20,2012,10,Weekday,22055
20,2012,10,Saturday,13005
20,2012,10,Sunday - Holiday,8830
201,2012,10,Weekday,2319
201,2012,10,Saturday,1161
205,2012,10,Weekday,1302
206,2012,10,Weekday,860
21,2012,10,Weekday,10817
21,2012,10,Saturday,8779
21,2012,10,Sunday - Holiday,5381
22,2012,10,Weekday,21551
22,2012,10,Saturday,18492
22,2012,10,Sunday - Holiday,13852
24,2012,10,Weekday,4087
26,2012,10,Weekday,3558
28,2012,10,Weekday,5687
28,2012,10,Saturday,4430
28,2012,10,Sunday - Holiday,3162
29,2012,10,Weekday,16135
29,2012,10,Saturday,11890
29,2012,10,Sunday - Holiday,8201
3,2012,10,Weekday,24205
3,2012,10,Saturday,17767
3,2012,10,Sunday - Holiday,10483
30,2012,10,Weekday,4275
30,2012,10,Saturday,2448
30,2012,10,Sunday - Holiday,805
33,2012,10,Weekday,594
34,2012,10,Weekday,6648
34,2012,10,Saturday,5089
34,2012,10,Sunday - Holiday,3524
35,2012,10,Weekday,6301
35,2012,10,Saturday,3690
35,2012,10,Sunday - Holiday,2654
36,2012,10,Weekday,17500
36,2012,10,Saturday,19491
36,2012,10,Sunday - Holiday,14563
39,2012,10,Weekday,2704
4,2012,10,Weekday,26287
4,2012,10,Saturday,16998
4,2012,10,Sunday - Holiday,11578
43,2012,10,Weekday,2107
43,2012,10,Saturday,1159
43,2012,10,Sunday - Holiday,646
44,2012,10,Weekday,5291
44,2012,10,Saturday,2212
44,2012,10,Sunday - Holiday,1475
47,2012,10,Weekday,12301
47,2012,10,Saturday,8548
47,2012,10,Sunday - Holiday,6270
48,2012,10,Weekday,1466
49,2012,10,Weekday,30908
49,2012,10,Saturday,20708
49,2012,10,Sunday - Holiday,14656
49A,2012,10,Weekday,623
49B,2012,10,Weekday,6379
49B,2012,10,Saturday,4592
49B,2012,10,Sunday - Holiday,3330
5,2012,10,Weekday,565
5,2012,10,Saturday,695
5,2012,10,Sunday - Holiday,702
50,2012,10,Weekday,11531
50,2012,10,Saturday,6074
50,2012,10,Sunday - Holiday,4326
51,2012,10,Weekday,2461
51,2012,10,Saturday,1366
51,2012,10,Sunday - Holiday,1041
52,2012,10,Weekday,14893
52,2012,10,Saturday,9787
52,2012,10,Sunday - Holiday,6787
52A,2012,10,Weekday,5162
52A,2012,10,Saturday,2345
52A,2012,10,Sunday - Holiday,1336
53,2012,10,Weekday,23927
53,2012,10,Saturday,15907
53,2012,10,Sunday - Holiday,11376
53A,2012,10,Weekday,10318
53A,2012,10,Saturday,4590
53A,2012,10,Sunday - Holiday,2849
54,2012,10,Weekday,13644
54,2012,10,Saturday,10147
54,2012,10,Sunday - Holiday,7350
54A,2012,10,Weekday,1200
54B,2012,10,Weekday,4344
54B,2012,10,Saturday,3718
54B,2012,10,Sunday - Holiday,2291
55,2012,10,Weekday,14120
55,2012,10,Saturday,10504
55,2012,10,Sunday - Holiday,7844
55A,2012,10,Weekday,326
55N,2012,10,Weekday,679
55N,2012,10,Saturday,152
56,2012,10,Weekday,11140
56,2012,10,Saturday,6943
56,2012,10,Sunday - Holiday,4903
56A,2012,10,Weekday,1000
57,2012,10,Weekday,3550
57,2012,10,Saturday,1471
57,2012,10,Sunday - Holiday,891
59,2012,10,Weekday,4497
59,2012,10,Saturday,2260
6,2012,10,Weekday,11973
6,2012,10,Saturday,11365
6,2012,10,Sunday - Holiday,7961
60,2012,10,Weekday,13041
60,2012,10,Saturday,7624
60,2012,10,Sunday - Holiday,5610
62,2012,10,Weekday,13135
62,2012,10,Saturday,7591
62,2012,10,Sunday - Holiday,5641
62H,2012,10,Weekday,1451
62H,2012,10,Saturday,618
63,2012,10,Weekday,22085
63,2012,10,Saturday,14478
63,2012,10,Sunday - Holiday,11523
63W,2012,10,Weekday,1856
63W,2012,10,Saturday,717
63W,2012,10,Sunday - Holiday,640
64,2012,10,Weekday,214
65,2012,10,Weekday,8835
65,2012,10,Saturday,5327
65,2012,10,Sunday - Holiday,3334
66,2012,10,Weekday,27958
66,2012,10,Saturday,18558
66,2012,10,Sunday - Holiday,13350
67,2012,10,Weekday,15670
67,2012,10,Saturday,11088
67,2012,10,Sunday - Holiday,7961
68,2012,10,Weekday,1488
68,2012,10,Saturday,662
68,2012,10,Sunday - Holiday,416
69,2012,10,Weekday,460
7,2012,10,Weekday,7916
70,2012,10,Weekday,10592
70,2012,10,Saturday,6498
70,2012,10,Sunday - Holiday,4716
71,2012,10,Weekday,10521
71,2012,10,Saturday,8170
71,2012,10,Sunday - Holiday,6059
72,2012,10,Weekday,18058
72,2012,10,Saturday,14056
72,2012,10,Sunday - Holiday,9558
73,2012,10,Weekday,6714
73,2012,10,Saturday,3430
73,2012,10,Sunday - Holiday,2092
74,2012,10,Weekday,14661
74,2012,10,Saturday,10826
74,2012,10,Sunday - Holiday,7756
75,2012,10,Weekday,8664
75,2012,10,Saturday,5846
75,2012,10,Sunday - Holiday,4710
76,2012,10,Weekday,13485
76,2012,10,Saturday,8169
76,2012,10,Sunday - Holiday,5317
77,2012,10,Weekday,24767
77,2012,10,Saturday,16517
77,2012,10,Sunday - Holiday,11612
78,2012,10,Weekday,10303
78,2012,10,Saturday,6304
78,2012,10,Sunday - Holiday,4150
79,2012,10,Weekday,32934
79,2012,10,Saturday,23408
79,2012,10,Sunday - Holiday,16814
8,2012,10,Weekday,25785
8,2012,10,Saturday,14139
8,2012,10,Sunday - Holiday,10453
80,2012,10,Weekday,15399
80,2012,10,Saturday,10421
80,2012,10,Sunday - Holiday,7730
81,2012,10,Weekday,14499
81,2012,10,Saturday,10519
81,2012,10,Sunday - Holiday,8036
81W,2012,10,Weekday,1673
81W,2012,10,Saturday,1068
81W,2012,10,Sunday - Holiday,667
82,2012,10,Weekday,22404
82,2012,10,Saturday,13165
82,2012,10,Sunday - Holiday,9232
84,2012,10,Weekday,4267
84,2012,10,Saturday,2032
84,2012,10,Sunday - Holiday,1348
85,2012,10,Weekday,12894
85,2012,10,Saturday,8221
85,2012,10,Sunday - Holiday,5841
85A,2012,10,Weekday,1079
85A,2012,10,Saturday,531
86,2012,10,Weekday,3836
87,2012,10,Weekday,16586
87,2012,10,Saturday,11245
87,2012,10,Sunday - Holiday,7979
88,2012,10,Weekday,1478
88,2012,10,Saturday,693
88,2012,10,Sunday - Holiday,494
8A,2012,10,Weekday,4345
8A,2012,10,Saturday,3544
8A,2012,10,Sunday - Holiday,2223
9,2012,10,Weekday,33689
9,2012,10,Saturday,23892
9,2012,10,Sunday - Holiday,17513
90,2012,10,Weekday,5753
90,2012,10,Saturday,3966
90,2012,10,Sunday - Holiday,2554
90N,2012,10,Weekday,554
90N,2012,10,Saturday,203
91,2012,10,Weekday,8766
91,2012,10,Saturday,4839
91,2012,10,Sunday - Holiday,3222
92,2012,10,Weekday,7818
92,2012,10,Saturday,4151
92,2012,10,Sunday - Holiday,2789
93,2012,10,Weekday,3993
93,2012,10,Saturday,1796
94,2012,10,Weekday,11570
94,2012,10,Saturday,5938
94,2012,10,Sunday - Holiday,4484
95E,2012,10,Weekday,5489
95E,2012,10,Saturday,3470
95E,2012,10,Sunday - Holiday,2523
95W,2012,10,Weekday,5032
95W,2012,10,Saturday,4045
95W,2012,10,Sunday - Holiday,2577
96,2012,10,Weekday,975
97,2012,10,Weekday,4120
97,2012,10,Saturday,2780
97,2012,10,Sunday - Holiday,1915
N201,2012,10,Weekday,24
N201,2012,10,Saturday,44
N201,2012,10,Sunday - Holiday,81
X28,2012,10,Weekday,4791
X98,2012,10,Weekday,187
X98,2012,10,Saturday,34
0,2012,9,Weekday,5093
0,2012,9,Saturday,3385
0,2012,9,Sunday - Holiday,2434
1,2012,9,Weekday,2822
10,2012,9,Saturday,991
10,2012,9,Sunday - Holiday,935
100,2012,9,Weekday,1127
1001,2012,9,Sunday - Holiday,2935
103,2012,9,Weekday,3680
103,2012,9,Saturday,1906
103,2012,9,Sunday - Holiday,1565
106,2012,9,Weekday,2847
106,2012,9,Saturday,981
106,2012,9,Sunday - Holiday,442
108,2012,9,Weekday,2126
11,2012,9,Weekday,5802
11,2012,9,Saturday,2671
11,2012,9,Sunday - Holiday,1833
111,2012,9,Weekday,7271
111,2012,9,Saturday,4434
111,2012,9,Sunday - Holiday,3266
112,2012,9,Weekday,3198
112,2012,9,Saturday,1563
112,2012,9,Sunday - Holiday,1130
119,2012,9,Weekday,6388
119,2012,9,Saturday,4609
119,2012,9,Sunday - Holiday,3454
12,2012,9,Weekday,17852
12,2012,9,Saturday,11901
12,2012,9,Sunday - Holiday,9321
120,2012,9,Weekday,677
121,2012,9,Weekday,807
122,2012,9,Weekday,390
123,2012,9,Weekday,321
124,2012,9,Weekday,1043
124,2012,9,Saturday,1769
124,2012,9,Sunday - Holiday,1080
125,2012,9,Weekday,1735
126,2012,9,Weekday,7387
126,2012,9,Saturday,3768
126,2012,9,Sunday - Holiday,2973
128,2012,9,Sunday - Holiday,1209
129,2012,9,Weekday,930
130,2012,9,Saturday,1900
130,2012,9,Sunday - Holiday,1158
132,2012,9,Weekday,257
134,2012,9,Weekday,3274
135,2012,9,Weekday,3983
136,2012,9,Weekday,2471
14,2012,9,Weekday,12684
14,2012,9,Saturday,7092
14,2012,9,Sunday - Holiday,4273
143,2012,9,Weekday,1766
144,2012,9,Weekday,1212
145,2012,9,Weekday,6822
145,2012,9,Saturday,4693
145,2012,9,Sunday - Holiday,3538
146,2012,9,Weekday,10081
146,2012,9,Saturday,9027
146,2012,9,Sunday - Holiday,7739
147,2012,9,Weekday,16100
147,2012,9,Saturday,14161
147,2012,9,Sunday - Holiday,9935
148,2012,9,Weekday,2614
15,2012,9,Weekday,8570
15,2012,9,Saturday,6033
15,2012,9,Sunday - Holiday,4677
151,2012,9,Weekday,19919
151,2012,9,Saturday,20957
151,2012,9,Sunday - Holiday,16213
